STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,INCIDENT_BOROUGH
6,6/10/2020,RICHMOND / STATEN ISLAND
22,3/21/2017,BRONX
34,11/8/2019,BROOKLYN
21,6/10/2020,QUEENS
15,6/11/2020,MANHATTAN
20,5/26/2012,MANHATTAN
28,5/30/2012,BROOKLYN
9,8/5/2015,RICHMOND / STATEN ISLAND
27,4/28/2007,BRONX
39,5/29/2005,BROOKLYN
42,1/19/2011,QUEENS
38,4/17/2012,QUEENS
24,4/14/2012,QUEENS
36,2/17/2008,BRONX
24,4/2/2014,QUEENS
31,10/10/2011,MANHATTAN
23,1/3/2009,MANHATTAN
16,1/23/2017,QUEENS
18,10/16/2013,QUEENS
3,6/22/2019,RICHMOND / STATEN ISLAND
31,1/19/2005,QUEENS
25,7/20/2007,BRONX
18,8/24/2016,BRONX
16,5/7/2019,MANHATTAN
21,4/7/2017,BRONX
18,6/13/2012,MANHATTAN
17,1/8/2008,BRONX
14,11/26/2018,MANHATTAN
27,9/22/2006,BRONX
44,6/7/2010,MANHATTAN
9,4/12/2005,RICHMOND / STATEN ISLAND
42,3/23/2014,BROOKLYN
44,12/26/2009,BROOKLYN
46,5/8/2013,MANHATTAN
21,5/24/2017,BRONX
7,2/12/2021,RICHMOND / STATEN ISLAND
17,7/24/2009,MANHATTAN
35,2/27/2007,MANHATTAN
12,5/24/2007,RICHMOND / STATEN ISLAND
15,6/11/2020,BRONX
16,11/11/2009,BRONX
25,12/29/2008,BROOKLYN
25,11/23/2013,QUEENS
27,1/25/2017,BRONX
23,3/1/2018,MANHATTAN
3,9/28/2017,RICHMOND / STATEN ISLAND
7,4/3/2013,RICHMOND / STATEN ISLAND
9,9/30/2010,RICHMOND / STATEN ISLAND
30,7/4/2011,BRONX
19,10/18/2012,MANHATTAN
18,6/11/2020,QUEENS
32,6/24/2005,MANHATTAN
24,8/8/2014,QUEENS
7,1/9/2012,RICHMOND / STATEN ISLAND
15,4/12/2007,BRONX
27,8/20/2009,QUEENS
5,6/13/2013,RICHMOND / STATEN ISLAND
22,4/14/2009,BRONX
5,1/29/2009,RICHMOND / STATEN ISLAND
33,12/25/2019,BRONX
6,1/11/2014,RICHMOND / STATEN ISLAND
29,6/11/2020,BROOKLYN
61,6/17/2006,BROOKLYN
7,6/11/2020,RICHMOND / STATEN ISLAND
18,6/4/2007,QUEENS
29,6/12/2020,BROOKLYN
35,1/3/2007,MANHATTAN
42,7/5/2017,BROOKLYN
39,9/10/2007,BROOKLYN
28,12/31/2011,BRONX
37,3/10/2015,QUEENS
4,11/5/2019,RICHMOND / STATEN ISLAND
43,9/13/2009,BROOKLYN
21,2/20/2010,QUEENS
14,6/12/2020,MANHATTAN
19,10/17/2018,BROOKLYN
28,7/11/2008,QUEENS
20,6/17/2008,BRONX
17,11/2/2017,QUEENS
25,6/10/2018,BRONX
14,8/19/2018,MANHATTAN
20,8/17/2018,QUEENS
22,1/15/2008,MANHATTAN
18,7/27/2014,MANHATTAN
27,5/16/2007,MANHATTAN
18,7/12/2016,BRONX
46,4/27/2009,BROOKLYN
31,12/10/2016,BRONX
24,10/6/2008,BRONX
1,3/10/2019,RICHMOND / STATEN ISLAND
20,4/7/2006,BRONX
39,4/17/2010,MANHATTAN
24,6/21/2009,QUEENS
29,2/25/2011,BROOKLYN
22,11/5/2005,BRONX
6,2/20/2006,RICHMOND / STATEN ISLAND
36,8/2/2005,BROOKLYN
8,12/14/2019,RICHMOND / STATEN ISLAND
4,6/12/2020,RICHMOND / STATEN ISLAND
24,5/13/2007,MANHATTAN
6,10/14/2018,RICHMOND / STATEN ISLAND
5,12/13/2012,RICHMOND / STATEN ISLAND
24,1/26/2021,MANHATTAN
35,4/27/2010,BROOKLYN
31,2/19/2011,MANHATTAN
30,9/6/2011,BROOKLYN
25,3/24/2008,BRONX
2,12/18/2009,RICHMOND / STATEN ISLAND
40,7/16/2008,BROOKLYN
28,9/10/2010,QUEENS
10,3/27/2018,QUEENS
37,10/1/2007,BROOKLYN
23,9/19/2012,BROOKLYN
23,5/9/2012,MANHATTAN
35,1/16/2010,BRONX
7,4/13/2011,RICHMOND / STATEN ISLAND
23,9/25/2006,BRONX
3,2/24/2012,RICHMOND / STATEN ISLAND
20,7/23/2009,MANHATTAN
3,9/1/2009,RICHMOND / STATEN ISLAND
20,6/12/2020,BRONX
54,2/3/2005,MANHATTAN
25,6/12/2020,QUEENS
13,8/12/2014,BRONX
3,9/19/2008,RICHMOND / STATEN ISLAND
25,12/27/2016,QUEENS
26,12/1/2009,MANHATTAN
26,6/12/2010,MANHATTAN
27,2/12/2018,BROOKLYN
37,5/24/2008,QUEENS
22,2/9/2016,BRONX
20,12/13/2010,QUEENS
23,1/26/2021,BRONX
92,2/3/2021,QUEENS
6,8/13/2019,RICHMOND / STATEN ISLAND
21,8/13/2011,MANHATTAN
24,7/2/2017,BRONX
7,12/23/2013,RICHMOND / STATEN ISLAND
14,11/13/2008,QUEENS
23,6/13/2020,QUEENS
30,8/17/2005,QUEENS
3,2/5/2013,RICHMOND / STATEN ISLAND
35,4/14/2010,BRONX
22,11/6/2014,QUEENS
21,7/3/2014,QUEENS
31,9/27/2012,BROOKLYN
57,4/23/2007,BROOKLYN
6,11/14/2009,RICHMOND / STATEN ISLAND
28,5/13/2012,QUEENS
13,7/15/2011,RICHMOND / STATEN ISLAND
15,1/20/2014,QUEENS
50,7/7/2007,BROOKLYN
5,6/13/2020,RICHMOND / STATEN ISLAND
13,4/18/2008,RICHMOND / STATEN ISLAND
31,1/3/2019,MANHATTAN
16,8/2/2013,QUEENS
34,6/11/2007,QUEENS
9,6/1/2016,RICHMOND / STATEN ISLAND
47,2/6/2019,BROOKLYN
38,11/9/2005,MANHATTAN
28,12/12/2005,MANHATTAN
3,10/3/2009,RICHMOND / STATEN ISLAND
30,4/7/2018,BROOKLYN
24,9/21/2014,BRONX
11,1/26/2009,RICHMOND / STATEN ISLAND
31,8/27/2010,BRONX
25,11/26/2012,QUEENS
2,7/23/2017,RICHMOND / STATEN ISLAND
18,9/28/2010,BRONX
38,5/21/2017,MANHATTAN
3,10/5/2010,RICHMOND / STATEN ISLAND
25,5/10/2015,BROOKLYN
39,6/13/2020,BROOKLYN
45,2/14/2010,BROOKLYN
38,9/19/2009,QUEENS
47,4/5/2018,BROOKLYN
9,8/19/2019,RICHMOND / STATEN ISLAND
23,3/3/2014,MANHATTAN
49,1/15/2006,QUEENS
5,8/2/2017,RICHMOND / STATEN ISLAND
20,10/3/2017,QUEENS
22,2/16/2009,BRONX
32,11/15/2009,BROOKLYN
4,6/29/2012,RICHMOND / STATEN ISLAND
25,6/13/2020,MANHATTAN
46,6/1/2014,BROOKLYN
33,4/16/2006,BRONX
4,6/5/2018,RICHMOND / STATEN ISLAND
20,9/23/2010,BRONX
10,4/21/2018,RICHMOND / STATEN ISLAND
117,2/10/2013,BROOKLYN
10,12/15/2015,QUEENS
26,2/17/2018,MANHATTAN
22,10/26/2005,QUEENS
28,9/28/2016,BROOKLYN
54,11/26/2015,MANHATTAN
59,6/6/2007,BROOKLYN
18,8/28/2017,BRONX
80,3/4/2015,QUEENS
30,6/13/2020,BRONX
31,5/15/2018,MANHATTAN
25,6/25/2014,BROOKLYN
20,5/12/2009,QUEENS
37,9/27/2019,BROOKLYN
50,7/17/2006,BRONX
13,6/14/2020,RICHMOND / STATEN ISLAND
25,6/16/2014,MANHATTAN
15,6/12/2019,QUEENS
19,1/4/2010,QUEENS
33,10/6/2009,BROOKLYN
6,7/14/2008,RICHMOND / STATEN ISLAND
2,1/14/2017,RICHMOND / STATEN ISLAND
7,12/17/2008,RICHMOND / STATEN ISLAND
26,2/10/2012,BRONX
10,1/16/2016,RICHMOND / STATEN ISLAND
33,11/24/2014,BROOKLYN
5,1/3/2007,RICHMOND / STATEN ISLAND
16,12/6/2014,MANHATTAN
17,3/12/2010,QUEENS
3,10/7/2009,RICHMOND / STATEN ISLAND
22,1/20/2011,BRONX
4,1/28/2014,RICHMOND / STATEN ISLAND
24,5/26/2009,BRONX
24,3/4/2018,BRONX
26,3/8/2005,BRONX
26,12/3/2010,BRONX
22,9/24/2012,QUEENS
19,11/27/2016,BRONX
28,7/6/2006,BRONX
33,8/2/2014,QUEENS
31,9/22/2006,QUEENS
22,6/14/2020,BRONX
5,10/19/2017,RICHMOND / STATEN ISLAND
27,3/31/2014,BROOKLYN
26,1/18/2011,BRONX
23,12/23/2012,MANHATTAN
25,2/4/2017,BRONX
18,6/7/2009,QUEENS
48,3/4/2005,BROOKLYN
10,2/6/2008,RICHMOND / STATEN ISLAND
21,8/24/2012,QUEENS
29,8/27/2005,MANHATTAN
30,12/14/2012,QUEENS
20,8/8/2013,BROOKLYN
58,1/28/2015,QUEENS
47,10/6/2008,BROOKLYN
15,6/14/2020,MANHATTAN
69,2/4/2015,QUEENS
16,7/1/2016,QUEENS
41,5/16/2006,BROOKLYN
4,5/11/2008,RICHMOND / STATEN ISLAND
46,6/14/2020,BROOKLYN
29,3/9/2013,QUEENS
30,6/14/2020,QUEENS
52,10/30/2005,MANHATTAN
20,6/15/2020,MANHATTAN
28,1/25/2021,BROOKLYN
33,8/30/2005,BRONX
20,4/7/2013,BRONX
19,4/12/2018,QUEENS
28,7/4/2016,BRONX
22,1/2/2014,BRONX
15,10/25/2012,BRONX
4,10/11/2009,RICHMOND / STATEN ISLAND
8,6/15/2020,RICHMOND / STATEN ISLAND
23,2/15/2017,BRONX
40,6/1/2007,BRONX
34,7/11/2011,BROOKLYN
37,3/24/2006,QUEENS
16,2/9/2012,QUEENS
17,2/8/2017,BRONX
39,5/18/2010,BROOKLYN
29,4/18/2007,MANHATTAN
16,6/21/2012,RICHMOND / STATEN ISLAND
37,1/24/2016,BROOKLYN
22,3/1/2014,QUEENS
42,11/23/2005,MANHATTAN
27,10/20/2014,BRONX
4,6/3/2016,RICHMOND / STATEN ISLAND
39,5/18/2009,QUEENS
19,10/5/2016,BROOKLYN
30,12/14/2007,BRONX
26,6/15/2020,BRONX
27,2/21/2021,MANHATTAN
31,4/12/2018,BROOKLYN
21,4/14/2019,BRONX
20,8/10/2011,BRONX
37,9/3/2007,MANHATTAN
16,4/7/2015,QUEENS
41,9/24/2005,MANHATTAN
10,7/7/2019,RICHMOND / STATEN ISLAND
29,9/19/2008,QUEENS
27,6/9/2012,QUEENS
35,6/15/2020,BROOKLYN
7,2/28/2009,RICHMOND / STATEN ISLAND
31,11/19/2006,BRONX
20,12/24/2011,QUEENS
25,7/22/2017,MANHATTAN
37,8/10/2009,BROOKLYN
40,10/13/2012,BROOKLYN
32,4/30/2009,BROOKLYN
27,12/4/2010,MANHATTAN
14,10/28/2005,BRONX
27,6/15/2020,QUEENS
17,7/28/2007,MANHATTAN
1,9/16/2019,RICHMOND / STATEN ISLAND
17,7/20/2010,QUEENS
33,4/9/2007,QUEENS
64,1/1/2005,BROOKLYN
23,11/20/2006,BRONX
3,9/18/2014,RICHMOND / STATEN ISLAND
23,3/31/2009,BRONX
23,1/8/2014,QUEENS
18,2/19/2013,MANHATTAN
35,4/24/2007,QUEENS
55,3/11/2015,BROOKLYN
23,5/25/2014,BRONX
48,4/3/2019,BROOKLYN
40,6/5/2005,MANHATTAN
21,12/9/2019,BRONX
28,10/10/2007,BROOKLYN
19,11/17/2017,QUEENS
23,6/21/2011,BROOKLYN
18,6/3/2018,MANHATTAN
37,3/24/2014,BROOKLYN
54,12/8/2009,MANHATTAN
34,11/3/2014,MANHATTAN
27,9/8/2006,BROOKLYN
30,11/5/2012,MANHATTAN
30,3/7/2011,MANHATTAN
38,10/9/2016,BROOKLYN
20,6/16/2020,QUEENS
23,1/15/2005,MANHATTAN
26,8/4/2015,QUEENS
6,8/16/2013,RICHMOND / STATEN ISLAND
20,2/1/2012,MANHATTAN
34,3/9/2019,MANHATTAN
24,2/10/2009,QUEENS
2,6/16/2020,RICHMOND / STATEN ISLAND
29,8/11/2007,MANHATTAN
38,9/20/2014,BROOKLYN
24,4/11/2021,BROOKLYN
23,1/12/2016,BROOKLYN
25,9/11/2019,BRONX
55,2/11/2008,BROOKLYN
28,4/1/2007,MANHATTAN
4,2/20/2013,RICHMOND / STATEN ISLAND
4,5/16/2008,RICHMOND / STATEN ISLAND
29,8/27/2018,QUEENS
27,2/1/2018,MANHATTAN
27,9/2/2017,BROOKLYN
2,6/12/2010,RICHMOND / STATEN ISLAND
46,2/26/2015,BROOKLYN
7,10/23/2007,RICHMOND / STATEN ISLAND
23,12/21/2007,BRONX
22,2/16/2013,MANHATTAN
45,3/21/2010,BROOKLYN
33,12/7/2010,BRONX
30,6/16/2020,BRONX
37,6/27/2008,QUEENS
31,4/17/2013,QUEENS
26,3/6/2012,BRONX
2,8/2/2013,RICHMOND / STATEN ISLAND
32,6/16/2020,BROOKLYN
2,3/8/2011,RICHMOND / STATEN ISLAND
32,10/29/2008,MANHATTAN
20,6/16/2020,MANHATTAN
36,3/6/2016,MANHATTAN
34,6/3/2014,BROOKLYN
19,8/10/2012,BROOKLYN
16,8/18/2012,BRONX
16,10/1/2013,BRONX
29,6/21/2016,QUEENS
3,6/17/2020,RICHMOND / STATEN ISLAND
40,6/17/2020,BROOKLYN
32,11/12/2012,BROOKLYN
4,6/20/2009,RICHMOND / STATEN ISLAND
23,5/14/2010,MANHATTAN
34,2/20/2010,BRONX
23,3/21/2021,QUEENS
20,7/24/2010,QUEENS
8,7/13/2018,RICHMOND / STATEN ISLAND
28,6/2/2017,QUEENS
25,6/17/2020,BRONX
20,4/1/2021,MANHATTAN
30,5/19/2006,MANHATTAN
28,12/5/2016,BROOKLYN
61,2/14/2006,MANHATTAN
30,11/9/2013,MANHATTAN
16,8/6/2010,RICHMOND / STATEN ISLAND
22,1/15/2007,BRONX
19,10/28/2014,BRONX
34,1/16/2016,BROOKLYN
25,11/26/2019,BRONX
39,5/2/2013,BROOKLYN
30,2/8/2009,BRONX
21,11/26/2010,BRONX
35,8/7/2005,MANHATTAN
18,9/15/2016,QUEENS
11,8/9/2017,QUEENS
6,10/29/2014,RICHMOND / STATEN ISLAND
37,9/24/2015,BROOKLYN
26,10/15/2016,QUEENS
26,2/10/2010,BRONX
103,3/4/2015,BROOKLYN
34,12/22/2013,MANHATTAN
25,5/26/2014,QUEENS
5,4/27/2009,RICHMOND / STATEN ISLAND
3,4/6/2010,RICHMOND / STATEN ISLAND
21,6/2/2018,MANHATTAN
23,11/10/2018,BROOKLYN
22,8/28/2012,MANHATTAN
25,5/10/2021,QUEENS
45,3/12/2010,BROOKLYN
1,6/1/2017,RICHMOND / STATEN ISLAND
33,9/29/2016,BROOKLYN
35,1/23/2016,BROOKLYN
28,1/16/2018,MANHATTAN
100,1/11/2017,BROOKLYN
35,5/23/2015,MANHATTAN
29,7/8/2006,MANHATTAN
4,1/30/2014,RICHMOND / STATEN ISLAND
32,4/16/2010,MANHATTAN
10,10/25/2008,RICHMOND / STATEN ISLAND
23,1/25/2021,MANHATTAN
18,6/25/2011,MANHATTAN
38,9/23/2019,BROOKLYN
5,2/4/2011,RICHMOND / STATEN ISLAND
25,6/17/2020,QUEENS
20,8/8/2017,QUEENS
19,9/21/2019,BRONX
19,4/9/2016,QUEENS
33,10/9/2005,BRONX
22,7/28/2006,MANHATTAN
19,12/10/2018,MANHATTAN
16,4/29/2010,BRONX
27,6/22/2006,BRONX
22,6/11/2008,BRONX
32,7/18/2008,MANHATTAN
21,3/18/2016,BRONX
35,6/9/2008,MANHATTAN
16,11/23/2017,RICHMOND / STATEN ISLAND
12,5/15/2013,QUEENS
14,3/24/2011,QUEENS
7,7/9/2016,RICHMOND / STATEN ISLAND
1,9/24/2009,RICHMOND / STATEN ISLAND
14,6/13/2011,BROOKLYN
23,9/7/2013,MANHATTAN
45,1/13/2015,BROOKLYN
25,9/7/2017,MANHATTAN
29,12/17/2013,BRONX
15,5/10/2021,BRONX
18,6/17/2020,MANHATTAN
14,6/18/2020,QUEENS
18,1/18/2012,QUEENS
17,6/19/2015,MANHATTAN
15,11/18/2019,QUEENS
28,2/23/2010,MANHATTAN
36,9/14/2007,BROOKLYN
11,6/18/2020,RICHMOND / STATEN ISLAND
32,11/25/2006,BRONX
42,12/17/2006,MANHATTAN
29,4/20/2015,MANHATTAN
34,9/23/2016,BROOKLYN
18,3/28/2018,QUEENS
17,9/4/2018,BRONX
9,3/25/2016,RICHMOND / STATEN ISLAND
34,4/23/2010,QUEENS
23,10/30/2008,MANHATTAN
6,9/9/2018,RICHMOND / STATEN ISLAND
34,6/1/2013,BROOKLYN
34,3/24/2019,BRONX
5,6/10/2021,RICHMOND / STATEN ISLAND
9,11/23/2005,RICHMOND / STATEN ISLAND
22,9/19/2015,MANHATTAN
2,4/8/2014,RICHMOND / STATEN ISLAND
7,4/29/2007,RICHMOND / STATEN ISLAND
36,8/12/2009,BROOKLYN
23,1/11/2007,BRONX
5,1/14/2018,RICHMOND / STATEN ISLAND
40,7/5/2014,BROOKLYN
25,9/26/2015,BRONX
27,8/5/2012,BROOKLYN
7,6/27/2019,RICHMOND / STATEN ISLAND
8,3/23/2013,RICHMOND / STATEN ISLAND
17,4/17/2008,BRONX
20,3/26/2015,QUEENS
6,8/3/2018,RICHMOND / STATEN ISLAND
27,6/18/2020,MANHATTAN
18,3/5/2016,BRONX
21,2/22/2009,BRONX
26,8/31/2013,BRONX
31,6/18/2020,BROOKLYN
5,9/25/2019,RICHMOND / STATEN ISLAND
3,9/19/2007,RICHMOND / STATEN ISLAND
24,8/23/2017,MANHATTAN
29,5/18/2015,BROOKLYN
11,1/14/2010,RICHMOND / STATEN ISLAND
28,7/3/2007,BRONX
42,8/28/2005,BROOKLYN
23,8/3/2013,BROOKLYN
19,1/19/2019,BRONX
6,2/16/2016,RICHMOND / STATEN ISLAND
52,10/1/2006,BROOKLYN
20,6/4/2014,BROOKLYN
32,12/14/2013,QUEENS
38,3/12/2018,BROOKLYN
28,12/28/2016,BRONX
43,11/28/2005,BRONX
4,1/15/2014,RICHMOND / STATEN ISLAND
18,8/10/2018,MANHATTAN
18,6/16/2013,BRONX
15,9/14/2015,BRONX
42,1/23/2005,BROOKLYN
26,12/12/2013,BRONX
6,10/24/2005,RICHMOND / STATEN ISLAND
5,8/6/2017,RICHMOND / STATEN ISLAND
24,3/26/2010,BROOKLYN
20,7/10/2007,BRONX
30,4/9/2006,BRONX
33,10/7/2009,MANHATTAN
22,5/28/2018,QUEENS
36,7/6/2014,BROOKLYN
23,12/16/2009,MANHATTAN
32,1/29/2005,BRONX
20,7/1/2021,QUEENS
44,2/21/2007,QUEENS
22,7/3/2009,BROOKLYN
4,9/19/2019,RICHMOND / STATEN ISLAND
30,9/10/2007,MANHATTAN
23,6/2/2012,BRONX
22,8/14/2018,MANHATTAN
34,1/15/2018,MANHATTAN
24,12/15/2015,BRONX
23,6/18/2020,BRONX
37,12/18/2016,QUEENS
3,6/13/2018,RICHMOND / STATEN ISLAND
24,8/12/2012,MANHATTAN
42,3/12/2012,BROOKLYN
22,9/18/2008,QUEENS
20,11/27/2010,QUEENS
22,7/1/2015,MANHATTAN
18,9/11/2005,RICHMOND / STATEN ISLAND
13,2/14/2017,BRONX
23,4/16/2010,QUEENS
25,2/27/2021,BRONX
44,2/25/2010,BROOKLYN
26,12/2/2018,BROOKLYN
55,10/10/2011,BROOKLYN
25,9/28/2012,BROOKLYN
13,12/12/2016,BRONX
26,12/11/2012,MANHATTAN
22,6/19/2020,BRONX
34,2/16/2005,BROOKLYN
6,2/22/2006,RICHMOND / STATEN ISLAND
31,3/22/2009,MANHATTAN
24,11/18/2018,BRONX
12,3/24/2016,RICHMOND / STATEN ISLAND
10,4/22/2021,RICHMOND / STATEN ISLAND
35,9/4/2011,BROOKLYN
29,12/11/2009,BRONX
38,1/27/2021,BROOKLYN
34,10/11/2005,BROOKLYN
36,1/27/2009,QUEENS
17,5/4/2021,QUEENS
4,2/28/2021,RICHMOND / STATEN ISLAND
30,3/11/2009,BROOKLYN
39,11/27/2007,BROOKLYN
26,9/18/2016,BROOKLYN
5,6/18/2015,RICHMOND / STATEN ISLAND
21,5/21/2018,QUEENS
19,9/2/2012,QUEENS
9,2/10/2007,RICHMOND / STATEN ISLAND
38,2/16/2021,MANHATTAN
24,11/1/2006,BRONX
47,4/16/2017,BROOKLYN
45,8/4/2017,BROOKLYN
8,5/25/2007,RICHMOND / STATEN ISLAND
36,4/24/2005,BROOKLYN
5,6/19/2020,RICHMOND / STATEN ISLAND
31,1/3/2013,BROOKLYN
16,7/26/2012,QUEENS
34,4/17/2019,BROOKLYN
16,8/5/2013,BRONX
7,10/6/2008,RICHMOND / STATEN ISLAND
16,4/4/2009,QUEENS
5,8/1/2009,RICHMOND / STATEN ISLAND
8,9/1/2013,QUEENS
1,1/24/2019,RICHMOND / STATEN ISLAND
32,2/25/2008,MANHATTAN
36,9/17/2005,BROOKLYN
28,11/23/2015,BROOKLYN
29,5/9/2009,BRONX
82,1/22/2014,MANHATTAN
16,9/11/2014,QUEENS
37,11/15/2005,BROOKLYN
1,2/17/2005,RICHMOND / STATEN ISLAND
15,6/10/2017,MANHATTAN
3,5/13/2012,RICHMOND / STATEN ISLAND
22,6/10/2013,MANHATTAN
54,11/27/2014,QUEENS
3,2/26/2005,RICHMOND / STATEN ISLAND
27,3/28/2015,MANHATTAN
35,5/16/2007,BRONX
104,2/2/2011,BROOKLYN
5,7/13/2010,RICHMOND / STATEN ISLAND
27,4/19/2010,BRONX
19,6/19/2020,MANHATTAN
29,1/4/2005,BRONX
37,6/3/2008,BROOKLYN
27,4/8/2011,QUEENS
4,11/5/2015,RICHMOND / STATEN ISLAND
2,6/9/2007,RICHMOND / STATEN ISLAND
23,11/17/2012,QUEENS
22,5/30/2015,BRONX
27,11/21/2017,QUEENS
40,6/12/2009,BROOKLYN
31,8/17/2007,QUEENS
4,10/16/2007,RICHMOND / STATEN ISLAND
31,9/20/2010,QUEENS
23,4/26/2016,BROOKLYN
17,8/11/2014,BRONX
45,2/24/2021,BROOKLYN
14,8/15/2011,BRONX
36,12/16/2006,BROOKLYN
6,12/19/2014,RICHMOND / STATEN ISLAND
45,7/21/2005,MANHATTAN
2,9/26/2011,RICHMOND / STATEN ISLAND
24,6/19/2020,QUEENS
41,8/27/2015,BROOKLYN
18,3/21/2014,BRONX
20,6/29/2009,QUEENS
6,5/19/2016,RICHMOND / STATEN ISLAND
8,2/23/2006,RICHMOND / STATEN ISLAND
42,6/15/2011,BROOKLYN
31,11/9/2019,MANHATTAN
25,3/7/2010,MANHATTAN
81,2/7/2021,BROOKLYN
38,12/1/2007,QUEENS
16,3/19/2010,RICHMOND / STATEN ISLAND
18,7/1/2005,BRONX
24,7/25/2010,MANHATTAN
20,7/16/2019,BRONX
20,9/28/2018,QUEENS
29,5/2/2007,BROOKLYN
22,11/2/2019,BROOKLYN
18,1/25/2006,BRONX
8,4/18/2016,RICHMOND / STATEN ISLAND
24,7/10/2021,MANHATTAN
32,12/15/2012,MANHATTAN
43,8/10/2015,BROOKLYN
11,8/14/2012,BRONX
18,8/8/2018,MANHATTAN
35,7/21/2019,BRONX
22,2/24/2021,BRONX
21,10/16/2016,QUEENS
29,2/15/2021,MANHATTAN
48,12/20/2010,BROOKLYN
29,9/28/2006,BRONX
35,6/19/2020,BROOKLYN
46,11/2/2012,QUEENS
46,4/24/2008,BROOKLYN
30,6/20/2020,QUEENS
3,8/22/2009,RICHMOND / STATEN ISLAND
42,6/15/2006,MANHATTAN
24,1/6/2013,BRONX
33,8/3/2009,BROOKLYN
20,4/26/2005,BRONX
22,8/19/2015,MANHATTAN
38,2/4/2014,BRONX
38,7/25/2005,MANHATTAN
5,12/7/2012,RICHMOND / STATEN ISLAND
26,6/12/2011,MANHATTAN
32,6/20/2020,MANHATTAN
27,10/22/2007,MANHATTAN
35,5/3/2013,BROOKLYN
36,10/1/2017,QUEENS
3,2/20/2019,RICHMOND / STATEN ISLAND
33,3/19/2014,MANHATTAN
24,2/1/2013,BRONX
7,3/6/2006,RICHMOND / STATEN ISLAND
24,7/2/2016,BRONX
34,10/16/2007,MANHATTAN
50,3/13/2014,BROOKLYN
17,10/10/2015,BRONX
24,8/4/2012,MANHATTAN
6,7/7/2008,RICHMOND / STATEN ISLAND
8,4/1/2010,RICHMOND / STATEN ISLAND
34,4/5/2012,QUEENS
41,4/19/2016,MANHATTAN
42,3/22/2014,BROOKLYN
39,3/7/2005,BROOKLYN
17,6/24/2008,BRONX
1,9/20/2008,RICHMOND / STATEN ISLAND
6,2/15/2007,RICHMOND / STATEN ISLAND
39,11/28/2019,MANHATTAN
16,1/11/2019,BRONX
45,6/30/2019,BROOKLYN
28,6/19/2007,BRONX
7,11/19/2007,RICHMOND / STATEN ISLAND
28,1/28/2005,QUEENS
21,4/4/2010,QUEENS
34,6/20/2020,BRONX
5,7/29/2013,RICHMOND / STATEN ISLAND
16,8/2/2008,QUEENS
10,4/28/2005,RICHMOND / STATEN ISLAND
42,5/11/2018,BROOKLYN
66,7/4/2012,BROOKLYN
23,10/7/2018,BROOKLYN
13,6/22/2009,BRONX
39,1/26/2012,BROOKLYN
13,3/8/2019,BRONX
10,6/20/2020,RICHMOND / STATEN ISLAND
38,11/2/2005,MANHATTAN
24,11/20/2016,QUEENS
22,7/26/2009,QUEENS
20,10/24/2017,BROOKLYN
11,4/5/2014,RICHMOND / STATEN ISLAND
21,8/16/2007,QUEENS
31,8/8/2011,MANHATTAN
32,4/20/2007,BRONX
35,1/13/2015,MANHATTAN
4,1/12/2012,RICHMOND / STATEN ISLAND
29,2/28/2012,MANHATTAN
44,11/3/2019,BROOKLYN
8,5/14/2005,RICHMOND / STATEN ISLAND
34,12/7/2010,MANHATTAN
4,11/17/2005,RICHMOND / STATEN ISLAND
9,6/23/2007,RICHMOND / STATEN ISLAND
21,10/15/2014,QUEENS
34,11/3/2016,MANHATTAN
6,6/17/2017,RICHMOND / STATEN ISLAND
18,3/12/2019,QUEENS
34,12/4/2007,MANHATTAN
20,5/23/2012,MANHATTAN
55,10/13/2019,BROOKLYN
4,11/9/2018,RICHMOND / STATEN ISLAND
28,4/6/2007,QUEENS
18,3/28/2011,QUEENS
25,6/14/2010,MANHATTAN
28,4/25/2010,BROOKLYN
8,10/11/2018,QUEENS
14,4/19/2016,RICHMOND / STATEN ISLAND
18,8/11/2013,BRONX
26,7/8/2013,MANHATTAN
13,11/13/2009,BRONX
29,4/15/2017,BROOKLYN
21,8/24/2010,MANHATTAN
33,8/26/2019,BROOKLYN
19,12/23/2014,MANHATTAN
2,1/16/2019,RICHMOND / STATEN ISLAND
6,4/3/2012,RICHMOND / STATEN ISLAND
21,8/25/2013,BRONX
31,11/1/2007,MANHATTAN
22,12/4/2016,QUEENS
17,9/13/2010,BRONX
47,6/20/2020,BROOKLYN
18,2/11/2019,MANHATTAN
22,3/21/2016,QUEENS
20,9/2/2018,BRONX
3,8/29/2012,RICHMOND / STATEN ISLAND
46,1/26/2008,BROOKLYN
13,6/8/2015,BRONX
29,6/3/2007,MANHATTAN
33,2/10/2008,BRONX
35,1/2/2006,BROOKLYN
50,6/21/2006,BROOKLYN
7,6/10/2009,RICHMOND / STATEN ISLAND
26,9/11/2007,QUEENS
26,5/11/2010,MANHATTAN
34,11/23/2010,BROOKLYN
25,9/27/2006,QUEENS
31,11/12/2011,BRONX
19,9/28/2011,BRONX
31,4/23/2012,MANHATTAN
26,8/17/2015,MANHATTAN
38,6/19/2010,BROOKLYN
40,6/21/2020,BROOKLYN
25,10/23/2018,BROOKLYN
14,8/10/2006,RICHMOND / STATEN ISLAND
103,12/16/2017,BROOKLYN
22,2/15/2012,BROOKLYN
23,12/14/2014,MANHATTAN
23,12/7/2005,QUEENS
55,1/12/2011,BROOKLYN
